Unnamed: 0,Wikipedia movie ID,Freebase_ID,Name,Revenue,Runtime,Language_clean,Countries_clean,original_language,popularity,vote_count,vote_average,budget,collection_name,Release_year,Genres,ID,Freebase Movie ID,Character Name,Actor DOB,Actor gender,Actor height,Actor Name,Actor age at movie release,Freebase character map1,Freebase character map2,Freebase character map3,ethnicity_clean
3789,,,Blood Slaves of the Vampire Wolf,0.0,105.0,,,en,0.6,2.0,2.0,0.0,,1996.0,"['Fantasy', ' Horror']",3790,,,,,,Conrad Brooks,,,,,
3841,,,Blood for the vampire,0.0,6.0,,,es,0.6,0.0,0.0,0.0,,2018.0,['Horror'],3842,,,,M,,Morris Chestnut,,,,,North American
3855,4143552.0,/m/0blfc0,Blood of the Vampire,0.0,87.0,['English'],['United Kingdom'],en,2.463,23.0,6.1,0.0,,1958.0,['Horror'],3856,/m/0blfc0,,1902-04-20,,,Donald Wolfit,55.0,/m/0jvjl9,,/m/0181gp,European
3870,430740.0,/m/027ncf,Blood: The Last Vampire,0.0,50.0,"['Japanese', 'English']","['United States of America', 'Japan']",ja,13.029,246.0,6.8,0.0,,2000.0,"['Action', 'Horror', 'Anime', 'Animation']",3871,/m/027ncf,Saya,1971-01-17,F,1.58,Youki Kudoh,29.0,/m/0bmm054,/m/0bm6nb1,/m/097rfn,Asian
3872,23396344.0,/m/06wb73s,Blood: The Last Vampire,5731143.0,86.0,['English'],"['France', 'Hong Kong', 'China']",ja,13.029,246.0,6.8,0.0,,2009.0,"['Thriller', 'Horror', 'World cinema', 'Remake', 'Action/Adventure', 'Action', 'Chinese Movies']",3873,/m/06wb73s,,1943-11-07,M,,Michael Byrne,65.0,/m/0cs1fbx,,/m/0c6mv6,European
4404,4231.0,/m/01cbx,Buffy the Vampire Slayer,16624456.0,86.0,['English'],['United States of America'],en,17.115,653.0,5.6,7000000.0,,1992.0,"['Action', 'Horror', 'Comedy', 'Horror Comedy']",4405,/m/01cbx,Buffy Summers,1969-12-19,F,1.676,Kristy Swanson,22.0,/m/0jvy0r,/m/0b41h,/m/0337zp,North American
4640,,,Call of the Vampire,0.0,102.0,,,es,0.906,1.0,5.0,0.0,,1972.0,['Horror'],4641,,,,M,,Harrison Ford,,,,,North American
4770,,,Cannibal Vampire School Girls from Outer Space,0.0,81.0,,,en,0.6,0.0,0.0,0.0,,1999.0,"['Horror', ' Science Fiction']",4771,,,,,,Donny Boaz,,,,,
4789,5516533.0,/m/0dqg88,Captain Kronos - Vampire Hunter,,91.0,['English'],['United Kingdom'],,,,,,,1974.0,"['Action/Adventure', 'Horror', 'Adventure']",4790,/m/0dqg88,,1927-02-28,,,John Carson,46.0,/m/02vc_md,,/m/0c5zk1,European
4790,,,Captain Kronos: Vampire Hunter,0.0,91.0,,,en,7.533,101.0,6.2,400000.0,,1974.0,"['Adventure', ' Horror']",4791,,,,,,Horst Janson,,,,,European
4824,,,Caress of the Vampire,0.0,46.0,,,en,0.729,4.0,3.0,0.0,,1996.0,['Horror'],4825,,,,,,Paulina Monet,,,,,
4825,,,Caress of the Vampire 2: Teenage Ghoul Girl A Go-Go,0.0,75.0,,,en,1.374,1.0,2.0,0.0,,1996.0,['Horror'],4826,,,,,,Matthew Ike Angel,,,,,
4834,,,"Carmilla, the Lesbian Vampire",0.0,85.0,,,en,1.314,12.0,2.7,0.0,,2004.0,['Horror'],4835,,,,,,Bonny Giroux,,,,,
5089,,,Chanoc vs. the Tiger and the Vampire,0.0,85.0,,,es,0.89,6.0,5.0,0.0,Chanoc Collection,1972.0,"['Action', ' Horror']",5090,,,,,,Germán Valdés,,,,,Latino/Hispanic
5364,14421091.0,/m/0270k40,Cirque du Freak: The Vampire's Assistant,39102650.0,119.0,['English'],['United States of America'],,,,,,,2009.0,"['Thriller', 'Horror', 'Creature Film', 'Action/Adventure', 'Fantasy', ""Children's Fantasy""]",5365,/m/0270k40,Darren Shan,1992-03-29,M,1.83,Chris Massoglia,17.0,/m/07smql7,/m/09twcm,/m/05c2qq9,North American
5513,,,Club Vampire,0.0,76.0,,,en,1.43,5.0,2.0,0.0,,1998.0,['Horror'],5514,,,,,,John Savage,,,,,
5788,,,Count Duckula: The Vampire Strikes Back,0.0,60.0,,,en,0.6,0.0,0.0,0.0,,1988.0,"['Animation', ' Comedy', ' Family', ' Horror']",5789,,,,,,David Jason,,,,,European
5789,3374673.0,/m/09895j,"Count Yorga, Vampire",7000000.0,90.0,['English'],['United States of America'],en,4.009,38.0,5.6,64000.0,Count Yorga Collection,1970.0,['Horror'],5790,/m/09895j,,1925-11-03,,,Robert Quarry,44.0,/m/0jwqbd,,/m/0h6qzs,
6048,,,Crucible of the Vampire,0.0,104.0,,,en,2.93,5.0,4.3,0.0,,2019.0,"['Drama', ' Fantasy', ' Horror', ' Mystery']",6049,,,,,,Katie Goldfinch,,,,,
6094,,,Crypt of the Vampire,0.0,82.0,,,it,2.376,15.0,4.7,0.0,,1964.0,['Horror'],6095,,,,,,Christopher Lee,,,,,European
6140,,,Cult of the Vampire,0.0,79.0,,,en,0.6,0.0,0.0,0.0,,2016.0,"['Fantasy', ' Horror']",6141,,,,,,Iva Stelmak,,,,,
6453,,,Danni and The Vampire,0.0,103.0,,,en,1.4,6.0,9.5,0.0,,2022.0,"['Comedy', ' Horror']",6454,,,,,,Alexandra Landau,,,,,
6700,,,Date with a Vampire,0.0,59.0,,,en,0.6,1.0,2.0,0.0,,2001.0,['Horror'],6701,,,,M,,Matt O'Leary,,,,,North American
6701,,,Dating a Vampire,0.0,87.0,,,en,1.508,1.0,1.0,0.0,,2006.0,['Horror'],6702,,,,,,Ayres Went,,,,,
7920,25326327.0,/m/09ggg4g,Dinner with a Vampire,0.0,90.0,['Italian'],['Italy'],it,2.197,23.0,5.4,0.0,,1988.0,"['Horror', 'World cinema']",7921,/m/09ggg4g,,1969-01-01,,,Yvonne Sciò,18.0,/m/0cg3phb,,/m/0dnvtq,
8054,,,Doctor Vampire,0.0,98.0,,,cn,1.244,1.0,5.0,0.0,,1990.0,"['Comedy', ' Horror']",8055,,,,M,,Bowie Lam,,,,,Asian
8532,,,Dracula: The Original Living Vampire,0.0,86.0,,,en,7.332,12.0,3.8,0.0,,2022.0,"['Fantasy', ' Horror', ' Thriller']",8533,,,,,,Jake Herbert,,,,,
9034,1667811.0,/m/05l_gp,Embrace of the Vampire,0.0,93.0,['English'],['United States of America'],en,15.35,100.0,5.0,500000.0,,1995.0,"['Cult', 'Erotic thriller', 'Horror', 'Erotica', 'Indie']",9035,/m/05l_gp,,1961-10-10,,1.83,Martin Kemp,33.0,/m/062trxt,,/m/01vw18n,
9055,24338635.0,/m/07s4bqy,Empress Vampire,,,"['Chinese language', 'English']",['United States of America'],,,,,,,,"['Musical', 'Horror']",9056,,,,,,Ange Maya,,,,,
9236,,,Eulogy for a Vampire,0.0,107.0,,,en,1.3,3.0,5.0,200000.0,,2009.0,['Horror'],9237,,,,,,Ryan G. Metzger,,,,,
9884,3520726.0,/m/09j3wh,Female Vampire,0.0,110.0,['French'],"['France', 'Belgium']",fr,4.415,41.0,4.2,0.0,,1973.0,"['Horror', 'Erotica', 'Adult', 'Creature Film', 'Cult', 'Sexploitation']",9885,/m/09j3wh,Hotel Masseur,,,,Raymond Hardy,,/m/0l0zzsm,/m/0l0zzsq,/m/0gc5m7d,
9896,,,Ferat Vampire,0.0,93.0,,,cs,1.805,19.0,5.7,0.0,,1982.0,"['Horror', ' Science Fiction']",9897,,,,M,,Jirí Menzel,,,,,European
10029,,,Fist of the Vampire,0.0,96.0,,,en,1.615,6.0,5.3,0.0,,2007.0,"['Action', ' Horror']",10030,,,,,,Brian Heffron,,,,,North American
10226,,,Forest of the Vampire,0.0,0.0,,,en,1.523,0.0,0.0,0.0,,2016.0,['Horror'],10227,,,,,,Caitlyn Moore,,,,,
10394,,,"Frankenstein, the Vampire and Company",0.0,76.0,,,es,1.081,4.0,4.5,0.0,,1962.0,"['Comedy', ' Horror', ' Science Fiction']",10395,,,,F,,Sandra Julien,,,,,European
10574,,,Frost: Portrait of a Vampire,0.0,90.0,,,en,1.403,5.0,2.4,0.0,,2003.0,"['Horror', ' Thriller']",10575,,,,M,,Gary Busey,,,,,North American
11445,26140666.0,/m/0b6lnfh,Grave of the Vampire,0.0,95.0,[],['United States of America'],en,3.036,23.0,6.1,50000.0,,1974.0,['Horror'],11446,/m/0b6lnfh,,1938-01-16,,,Michael Pataki,35.0,/m/0csg901,,/m/07bpwm,North American
12118,,,Hawk and Rev: Vampire Slayers,0.0,85.0,,,en,0.873,7.0,5.9,0.0,,2020.0,"['Comedy', ' Horror']",12119,,,,,,Ryan Barton-Grimley,,,,,
12344,,,Hello Dracula 2: Son of the Vampire,0.0,87.0,,,zh,1.4,1.0,6.0,0.0,Hello Dracula Collection,1987.0,"['Adventure', ' Comedy', ' Fantasy', ' Horror']",12345,,,,,,Shadow Liu,,,,,
12350,,,"Hello, Mr. Vampire",0.0,65.0,,,zh,0.6,3.0,8.0,0.0,,2016.0,"['Action', ' Fantasy', ' Horror', ' Romance']",12351,,,,,,Antonio Anuk,,,,,
12424,,,Here Comes a Vampire,0.0,93.0,,,en,0.706,0.0,0.0,0.0,,1990.0,"['Comedy', ' Horror']",12425,,,,,,Joanna Chan,,,,,
12855,,,Hopping Vampire Vs. Zombie,0.0,62.0,,,zh,0.6,0.0,0.0,0.0,,2015.0,"['Comedy', ' Horror']",12856,,,,,,Jingchuan Xu,,,,,
12976,,,Hot Vampire Nights,0.0,57.0,,,en,0.6,1.0,1.0,0.0,,2000.0,['Horror'],12977,,,,,,Shelly Jones,,,,,
13345,14267167.0,/m/03czpx9,I Bought a Vampire Motorcycle,0.0,101.0,['English'],"['United States of America', 'United Kingdom']",en,2.256,28.0,5.6,0.0,,1990.0,"['Parody', 'Horror', 'Slasher', 'Horror Comedy']",13346,/m/03czpx9,Noddy,1962-07-04,,1.91,Neil Morrissey,27.0,/m/0cg0g_x,/m/0h27l7q,/m/02pvs8,
13393,,,I Married a Vampire,0.0,89.0,,,en,0.6,1.0,2.0,0.0,,1987.0,"['Drama', ' Horror']",13394,,,,,,Rachel Golden,,,,,
13496,,,"I, Vampire",0.0,85.0,,,fr,0.6,4.0,6.4,10000000.0,,2000.0,['Horror'],13497,,,,,,Kaileen Angelic Chang,,,,,
13561,,,Igor the Vegan Vampire,0.0,5.0,,,en,0.6,0.0,0.0,100.0,,2019.0,"['Comedy', ' Horror']",13562,,,,,,Carlos Diehz,,,,,
13789,,,Indemnity: Rage of a Jealous Vampire,0.0,51.0,,,en,0.904,2.0,3.5,0.0,,2012.0,"['Drama', ' Horror', ' Mystery', ' Thriller']",13790,,,,,,David Dietz,,,,,
13993,,,Interview with the Vampire,223664608.0,123.0,,,en,42.674,4852.0,7.4,60000000.0,The Vampire Chronicles Collection,1994.0,"['Drama', ' Fantasy', ' Horror']",13994,,,,,,Jacob Anderson,,,,,European
13994,3239688.0,/m/02p76f9,Interview with the Vampire: The Vampire Chronicles,223664608.0,123.0,"['French', 'English']",['United States of America'],,,,,,,1994.0,"['Drama', 'Horror', 'Fantasy']",13995,/m/02p76f9,Armand,1960-08-10,M,1.74,Antonio Banderas,34.0,/m/02vb8wm,/m/06rzz0,/m/0436kgz,European
14409,623593.0,/m/02xstw,Jesus Christ Vampire Hunter,0.0,85.0,['English'],['Canada'],en,6.173,81.0,4.6,100000.0,,2002.0,"['LGBT', 'Parody', 'Horror', 'Musical comedy', 'Cult', 'Musical', 'Satire', 'Comedy', 'Horror Comedy']",14410,/m/02xstw,,,,,Lucky Ron,,/m/0gck48m,,/m/0gc8jw3,
14443,,,Joe Vampire,0.0,67.0,,,en,0.6,0.0,0.0,3500.0,,2012.0,['Horror'],14444,,,,,,Mike Christopher,,,,,
14519,,,Jugular Wine: A Vampire Odyssey,0.0,95.0,,,en,0.74,2.0,4.0,0.0,,1994.0,['Horror'],14520,,,,,,Shaun Irons,,,,,
14580,,,Just the Vampire Hunter,0.0,93.0,,,en,1.255,1.0,4.0,0.0,,2012.0,"['Action', ' Horror']",14581,,,,,,Dustin James Leighton,,,,,
14656,,,Kakame - Vampire Clay Derivation,0.0,100.0,,,ja,0.6,0.0,0.0,0.0,,2019.0,['Horror'],14657,,,,,,,,,,,
15029,,,Kingdom of the Vampire,0.0,82.0,,,en,0.985,0.0,0.0,0.0,,2007.0,['Horror'],15030,,,,,,Matthew Jason Walsh,,,,,
15030,,,Kingdom of the Vampire,0.0,70.0,,,en,0.6,2.0,3.0,2500.0,,1991.0,['Horror'],15031,,,,,,Matthew Jason Walsh,,,,,
15054,25008136.0,/m/0crvlqy,Kiss of the Vampire,,111.0,['English'],['United States of America'],,,,,,,2007.0,"['Drama', 'Romantic drama', 'Romance Film', 'Horror']",15055,/m/0crvlqy,,1971-08-28,M,1.88,Daniel Goddard,35.0,/m/0cs3j6r,,/m/077dsn,European
15196,,,Kung Fu Vampire,94680.0,92.0,,,cn,0.6,1.0,5.0,0.0,,1993.0,"['Action', ' Comedy', ' Horror']",15197,,,,,,Katherine Beresford,,,,,
15197,,,Kung Fu Vampire Killers,0.0,92.0,,,en,0.6,0.0,0.0,16000.0,,2001.0,"['Comedy', ' Horror']",15198,,,,,,Katherine Beresford,,,,,
15339,27884321.0,/m/0ch5wx3,La Vampire Nue,,90.0,[],[],,,,,,,,['Horror'],15340,/m/0ch5wx3,,1950-02-05,F,,Catherine Castel,,/m/0gvz0wp,,/m/0cc6bsm,European
15440,,,Lady Vampire,1000000.0,120.0,,,km,0.6,4.0,5.0,9000.0,,2004.0,['Horror'],15441,,,,,,Martin Kemp,,,,,
15446,,,Lady of the Dark: Genesis of the Serpent Vampire,0.0,63.0,,,en,1.186,0.0,0.0,0.0,,2011.0,['Horror'],15447,,,,,,Melanie Denholme,,,,,
15751,17789399.0,/m/047g4zk,Lesbian Vampire Killers,0.0,86.0,['English'],"['England', 'United Kingdom']",en,14.434,309.0,5.3,0.0,,2009.0,"['Parody', 'Action', 'Horror', 'Comedy', 'Horror Comedy']",15752,/m/047g4zk,Trudi,1986-02-08,F,,Ashley Mulheron,23.0,/m/0czyk06,/m/0h5m8cj,/m/09lpt_,European
16202,,,Love Me Vampire,0.0,0.0,,,cn,0.6,1.0,6.0,0.0,,1986.0,"['Comedy', ' Horror']",16203,,,,,,Siu-Ho Chin,,,,,
16335,4691910.0,/m/0chl70,Lust for a Vampire,0.0,95.0,['English'],['United Kingdom'],en,5.85,46.0,6.0,0.0,Karnstein (Hammer) Trilogy,1971.0,"['Thriller', 'Horror', 'Erotica']",16336,/m/0chl70,,1948-04-15,F,,Pippa Steel,22.0,/m/0gcns0q,,/m/0c3p7r,European
16341,,,Lust of the Vampire,0.0,81.0,,,it,3.058,52.0,6.4,0.0,,1957.0,"['Crime', ' Horror', ' Science Fiction']",16342,,,,,,Jeff Christensen,,,,,
16342,,,Lust of the Vampire Hookers,0.0,70.0,,,en,0.6,0.0,0.0,0.0,,1999.0,['Horror'],16343,,,,,,,,,,,
16803,627935.0,/m/02y8kn,Mark of the Vampire,,60.0,['English'],['United States of America'],,,,,,,1935.0,"['Thriller', 'Detective fiction', 'Horror', 'Detective', 'Gothic Film', 'Black-and-white', 'Mystery']",16804,/m/02y8kn,,1897-06-18,,,Henry Wadsworth,,/m/05n9723,,/m/05bh67d,
16821,,,Marty Jenkins and the Vampire Bitches,0.0,80.0,,,en,1.474,0.0,0.0,0.0,,2006.0,"['Comedy', ' Horror']",16822,,,,,,Shawn A. Green,,,,,
17429,,,Mom's Got a Date with a Vampire,0.0,85.0,,,en,11.775,100.0,5.7,0.0,,2000.0,"['Comedy', ' Family', ' Fantasy', ' Horror', ' TV Movie']",17430,,,,M,,Matt O'Leary,,,,,North American
17430,,,"Mom, If I Were a Vampire",0.0,17.0,,,zh,0.6,0.0,0.0,20000.0,,2022.0,"['Horror', ' Thriller']",17431,,,,,,Ting Chiu,,,,,
17573,,,Montrak - Meister der Vampire,0.0,0.0,,,de,0.841,0.0,0.0,0.0,,2002.0,['Horror'],17574,,,,,,Adrian Ogaza,,,,,
17614,,,Morbius: The Living Vampire,0.0,12.0,,,en,1.575,3.0,2.7,0.0,,2014.0,"['Action', ' Horror']",17615,,,,,,Adam Michaels,,,,,
17693,,,Mother Riley Meets the Vampire,0.0,74.0,,,en,1.892,14.0,4.5,0.0,Old Mother Riley Collection,1952.0,"['Comedy', ' Horror']",17694,,,,,,Arthur Lucan,,,,,
17740,,,Mr Vampire Saga 4,0.0,96.0,,,cn,5.015,12.0,7.5,0.0,Mr. Vampire Collection,1988.0,"['Comedy', ' Horror']",17741,,,,,,Anthony Chan,,,,,
17767,2052515.0,/m/06hrvl,Mr. Vampire,0.0,94.0,"['Standard Cantonese', 'Standard Mandarin', 'Cantonese']",['Hong Kong'],cn,8.125,69.0,6.8,0.0,Mr. Vampire Collection,1985.0,"['Parody', 'Horror', 'World cinema', 'Chinese Movies', 'Martial Arts Film', 'Horror Comedy', 'Action', 'Slapstick', 'Comedy']",17768,/m/06hrvl,,1952-12-27,,,Lam Ching Ying,32.0,/m/02vbx8_,,/m/06vh34,
17768,,,Mr. Vampire 1992,0.0,88.0,,,cn,3.671,10.0,6.3,0.0,Mr. Vampire Collection,1992.0,"['Comedy', ' Horror']",17769,,,,,,Ching-Ying Lam,,,,,
17769,27306334.0,/m/0by0w2p,Mr. Vampire II,0.0,91.0,"['Cantonese', 'Standard Mandarin', 'Standard Cantonese']",['Hong Kong'],cn,5.225,18.0,6.4,0.0,Mr. Vampire Collection,1986.0,"['Horror', 'Comedy', 'World cinema', 'Chinese Movies']",17770,/m/0by0w2p,,1952-12-27,,,Lam Ching Ying,33.0,/m/0byks37,,/m/06vh34,
17770,27445334.0,/m/0b_zmlc,Mr. Vampire III,0.0,90.0,"['Cantonese', 'Standard Mandarin', 'Standard Cantonese']",['Hong Kong'],cn,5.257,23.0,7.2,0.0,Mr. Vampire Collection,1987.0,"['Horror', 'Comedy', 'World cinema', 'Chinese Movies']",17771,/m/0b_zmlc,,1952-12-27,,,Lam Ching Ying,34.0,/m/0c05fwh,,/m/06vh34,
17771,27445372.0,/m/0c02drx,Mr. Vampire IV,,96.0,['Standard Cantonese'],['Hong Kong'],,,,,,,1988.0,"['Horror', 'Chinese Movies']",17772,/m/0c02drx,,1965-08-06,,,Chin Ka Lok,22.0,/m/0g5v6n2,,/m/06ttzt,
17772,27445422.0,/m/0c023ht,Mr. Vampire V,,88.0,['Standard Cantonese'],['Hong Kong'],,,,,,,1992.0,"['Horror', 'Chinese Movies']",17773,/m/0c023ht,,1952-12-27,,,Lam Ching Ying,39.0,/m/0c05gky,,/m/06vh34,
17921,,,Mutant Vampire Zombies from the 'Hood!,0.0,81.0,,,en,2.183,8.0,2.8,0.0,,2010.0,"['Comedy', ' Horror']",17922,,,,M,,C. Thomas Howell,,,,,North American
17949,29333670.0,/m/0ds5m7l,My Babysitter's a Vampire,0.0,80.0,[],[],en,18.017,335.0,6.9,0.0,,2010.0,"['Horror', 'Comedy film', 'Fantasy', 'Adventure']",17950,,,,M,,Matthew Knight,,,,,European
17950,4306406.0,/m/0bw6_3,My Best Friend Is a Vampire,174.0,89.0,['English'],['United States of America'],en,9.069,73.0,5.9,0.0,,1988.0,"['Horror', 'Comedy', 'Teen']",17951,/m/0bw6_3,,1958-05-01,,1.8,Cecilia Peck,,/m/0cgnlwh,,/m/027sx7c,
18001,,,My Honeymoon with a Vampire,0.0,90.0,,,en,0.6,0.0,0.0,0.0,,2003.0,['Horror'],18002,,,,F,,Carmen Machi,,,,,European
18048,,,My Vampire Lover,0.0,100.0,,,en,1.179,5.0,5.6,0.0,,2002.0,"['Comedy', ' Horror']",18049,,,,,,Paige Richards,,,,,
18052,,,My password is: vampire,0.0,8.0,,,es,0.6,0.0,0.0,0.0,,2016.0,['Horror'],18053,,,,,,Robert Sean Leonard,,,,,North American
18356,29042331.0,/m/0dgp6t1,New Mr. Vampire,0.0,84.0,['Cantonese'],['Hong Kong'],cn,1.465,4.0,6.5,0.0,,1987.0,"['Comedy horror', 'Horror', 'Chinese Movies']",18357,/m/0dgp6t1,,,,,Wang Ha,,/m/0gc_bf1,,/m/0gblt5s,
18357,,,New Mr. Vampire II,0.0,86.0,,,zh,0.686,2.0,6.3,0.0,,1991.0,"['Comedy', ' Horror']",18358,,,,,,Ching-Ying Lam,,,,,
18370,,,New York Vampire,0.0,73.0,,,en,0.6,5.0,3.8,0.0,,1991.0,['Horror'],18371,,,,,,Tommy Sweeney,,,,,
18599,,,Night of the Vampire Hunter,0.0,0.0,,,de,0.6,0.0,0.0,0.0,,2000.0,['Horror'],18600,,,,,,Nicole Bujard,,,,,
18940,,,Nosferatu: The First Vampire,0.0,70.0,,,en,1.495,8.0,5.0,0.0,,1998.0,['Horror'],18941,,,,M,,David Carradine,,,,,North American
20504,,,Pra/ey: A Vampire Film Short by Lia Scott Price,0.0,15.0,,,en,0.6,0.0,0.0,0.0,,2012.0,['Horror'],20505,,,,,,Brandon Murphy Barnes,,,,,
20694,,,Project Vampire,0.0,88.0,,,en,1.615,6.0,4.2,0.0,,1992.0,"['Action', ' Horror']",20695,,,,,,Myron Natwick,,,,,North American
20751,,,Psychic Vampire,0.0,95.0,,,en,0.6,0.0,0.0,300.0,,2022.0,"['Comedy', ' Horror']",20752,,,,,,Kaatia Fedrow,,,,,
20793,,,Psycho Vampire,0.0,90.0,,,en,0.6,0.0,0.0,0.0,,1992.0,['Horror'],20794,,,,,,Ben Morgan,,,,,
21389,,,Redwood Justin: Vampire Hunter: Dance with a Vampire,0.0,118.0,,,en,0.6,0.0,0.0,0.0,,2006.0,['Horror'],21390,,,,,,Stacey T. Gillespie,,,,,
21501,,,Requiem for a Vampire,0.0,87.0,,,fr,3.283,51.0,4.9,0.0,,1971.0,['Horror'],21502,,,,,,Matt Locker,,,,,
21502,,,Requiem for a Vampire,0.0,94.0,,,en,1.079,3.0,4.2,0.0,,2006.0,"['Drama', ' Horror', ' Thriller']",21503,,,,,,Matt Locker,,,,,
21607,,,Return of the vampire,0.0,9.0,,,es,0.6,0.0,0.0,0.0,,2015.0,['Horror'],21608,,,,M,,Bela Lugosi,,,,,European
21731,,,Ring of the vampire,0.0,6.0,,,es,0.6,0.0,0.0,0.0,,2018.0,['Horror'],21732,,,,M,,Elijah Wood,,,,,North American
21822,,,Robo Vampire,0.0,90.0,,,en,2.672,26.0,4.7,2500000.0,The Robo-Warrior Trilogy,1988.0,"['Action', ' Crime', ' Horror', ' Thriller']",21823,,,,,,Robin Mackay,,,,,
