Unnamed: 0,Wikipedia movie ID,Freebase_ID,Name,Revenue,Runtime,Language_clean,Countries_clean,original_language,popularity,vote_count,vote_average,budget,collection_name,Release_year,Genres,ID,Freebase Movie ID,Character Name,Actor DOB,Actor gender,Actor height,Actor Name,Actor age at movie release,Freebase character map1,Freebase character map2,Freebase character map3,ethnicity_clean
34404,35545950.0,/m/0crtslj,Yoroi: The Samurai Zombie,,110.0,['Japanese'],['Japan'],,,,,,,2008.0,"['Japanese Movies', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Horror', 'Action']",34405,/m/0crtslj,,,,,Nakajima Airi,,/m/0gc0gdr,,/m/0gccrb5,
34557,,,Zombie,0.0,2.0,,,en,1.239,1.0,2.0,0.0,,2006.0,"['Drama', ' Horror']",34558,,,,,,Tisa Farrow,,,,,North American
34558,,,Zombie,0.0,129.0,,,ta,1.106,0.0,0.0,0.0,,2019.0,"['Comedy', ' Horror']",34559,,,,,,Tisa Farrow,,,,,North American
34559,33354826.0,/m/0h7lw39,Zombie '90: Extreme Pestilence,,75.0,[],[],,,,,,,1991.0,['Horror'],34560,,,,,,Matthias Kerl,,,,,
34560,,,Zombie (UK),0.0,85.0,,,en,0.605,0.0,0.0,0.0,,2019.0,['Horror'],34561,,,,,,Shelly Harrison,,,,,
34561,,,Zombie 108,0.0,88.0,,,zh,2.242,11.0,3.9,0.0,,2012.0,"['Horror', ' Science Fiction']",34562,,,,,,Morris Hsiang Jung,,,,,
34562,,,Zombie 3,0.0,95.0,,,it,10.084,93.0,5.0,0.0,Zombi Collection,1988.0,"['Action', ' Horror', ' Science Fiction']",34563,,,,M,,Deran Sarafian,,,,,North American
34563,,,Zombie 90: Extreme Pestilence,0.0,72.0,,,en,0.692,16.0,3.2,2000.0,,1991.0,['Horror'],34564,,,,,,Matthias Kerl,,,,,
34564,,,Zombie A-Hole,0.0,108.0,,,en,1.882,5.0,3.4,0.0,,2012.0,['Horror'],34565,,,,,,Elizabeth Aweiker,,,,,
34565,,,Zombie Abomination: The Italian Zombie - Part 1,0.0,100.0,,,en,0.6,0.0,0.0,1000.0,,2010.0,"['Comedy', ' Horror', ' Science Fiction']",34566,,,,,,Jeffrey S. Bromley,,,,,
34566,,,Zombie Allegiance,0.0,92.0,,,en,0.6,0.0,0.0,0.0,,2010.0,['Horror'],34567,,,,,,Brandon Luis Aponte,,,,,
34567,33432215.0,/m/0h30h83,Zombie Apocalypse,0.0,90.0,['English'],"['United States of America', 'United Kingdom']",en,21.198,196.0,5.4,0.0,,2011.0,"['Zombie Film', 'Science Fiction', 'Action', 'Horror']",34568,/m/0h30h83,Julian,1981-06-06,M,1.8,Johnny Pacar,30.0,/m/0hdk_1r,/m/0hdk_18,/m/07c1vf,North American
34569,,,Zombie Apocalypse Now: A Zombie Hunter,0.0,70.0,,,es,0.915,2.0,2.5,0.0,,2008.0,"['Action', ' Comedy', ' Horror']",34570,,,,,,Angel Alvarez,,,,,
34570,30456453.0,/m/0g5qzwx,Zombie Apocalypse: Redemption,0.0,101.0,[],[],en,16.486,11.0,4.0,0.0,,2011.0,"['Thriller', 'Action', 'Horror']",34571,/m/0g5qzwx,,1938-03-05,M,1.91,Fred Williamson,72.0,/m/0gvy3zs,,/m/03vrv9,North American
34571,,,Zombie Army,0.0,82.0,,,en,0.6,0.0,0.0,0.0,,1991.0,['Horror'],34572,,,,,,Cindie Lou Acker,,,,,
34572,33033241.0,/m/0h56gd5,Zombie Ass,,85.0,[],[],,,,,,,,"['Comedy film', 'Horror']",34573,/m/0h56gd5,,1985-08-19,,1.6,Asami Miyajima,,/m/0kn3nmg,,/m/05p7p6n,
34573,,,Zombie Ass: Toilet of the Dead,0.0,85.0,,,ja,12.356,58.0,4.7,0.0,,2011.0,"['Comedy', ' Horror']",34574,,,,,,Emer Prevost,,,,,
34574,,,Zombie Atrocity: The Italian Zombie Movie - Part 2,0.0,94.0,,,en,0.6,0.0,0.0,2000.0,,2010.0,['Horror'],34575,,,,,,Jeffrey S. Bromley,,,,,
34575,,,Zombie Attack,0.0,60.0,,,de,0.804,0.0,0.0,0.0,,1990.0,['Horror'],34576,,,,,,Eric Archuleta,,,,,
34576,,,Zombie Attack: Museum of the Dead,0.0,84.0,,,en,0.651,2.0,2.5,0.0,,2004.0,['Horror'],34577,,,,,,Rina Aikawa,,,,,
34577,,,Zombie Babies,0.0,95.0,,,en,0.701,2.0,1.5,5000.0,,2011.0,['Horror'],34578,,,,,,Rob Cobb,,,,,
34578,,,Zombie Bankers,0.0,94.0,,,en,0.92,1.0,2.0,0.0,,2010.0,"['Comedy', ' Drama', ' Horror']",34579,,,,,,Sara Ball,,,,,
34579,30276307.0,/m/0g54jht,Zombie Beach,,71.0,[],[],,,,,,,,"['Thriller', 'Horror', 'Comedy film', 'Mystery', 'Musical', 'Romance Film', 'Action']",34580,,,,,,Mukesh Asopa,,,,,
34580,,,Zombie Bite,0.0,4.0,,,en,0.6,1.0,10.0,0.0,,2022.0,"['Comedy', ' Horror']",34581,,,,,,Gorio,,,,,
34581,,,Zombie Blood Death,0.0,23.0,,,en,0.6,0.0,0.0,0.0,,2012.0,['Horror'],34582,,,,,,Auggi Alvarez,,,,,
34582,,,Zombie Bloodbath,0.0,70.0,,,en,0.84,10.0,5.3,0.0,,1993.0,"['Comedy', ' Horror']",34583,,,,,,Auggi Alvarez,,,,,
34583,,,Zombie Bloodbath 2: Rage of the Undead,0.0,98.0,,,en,0.845,5.0,3.8,0.0,Zombie Bloodbath Collection,1995.0,['Horror'],34584,,,,,,Dave Miller,,,,,
34584,,,Zombie Bloodbath 3: Zombie Armageddon,0.0,90.0,,,en,0.947,3.0,6.3,0.0,Zombie Bloodbath Collection,2000.0,['Horror'],34585,,,,,,Abe Dyer,,,,,
34585,,,Zombie Bohemia,0.0,15.0,,,en,0.6,0.0,0.0,0.0,,2011.0,"['Comedy', ' Horror']",34586,,,,,,Shawn James,,,,,North American
34586,,,Zombie Bride,0.0,74.0,,,ja,2.01,0.0,0.0,0.0,,2013.0,['Horror'],34587,,,,,,Hironari Kubota,,,,,
34587,,,Zombie Brigade,15.0,92.0,,,en,1.173,7.0,2.5,10.0,,1986.0,"['Action', ' Comedy', ' Horror']",34588,,,,,,John Moore,,,,,
34588,,,Zombie Campout,0.0,91.0,,,en,1.266,6.0,3.3,0.0,,2002.0,['Horror'],34589,,,,,,Misty Orman,,,,,
34589,,,Zombie Cats from Mars,0.0,97.0,,,en,1.046,3.0,3.7,0.0,,2015.0,"['Horror', ' Science Fiction']",34590,,,,,,Bransen Sands Koehler,,,,,
34590,,,Zombie Cheerleader Camp,0.0,85.0,,,en,0.986,5.0,4.4,0.0,,2007.0,"['Comedy', ' Horror']",34591,,,,,,Jamie Brown,,,,,
34591,,,Zombie Christ,0.0,100.0,,,en,1.4,2.0,1.5,5000.0,,2010.0,['Horror'],34592,,,,,,Ernest James,,,,,
34592,11381456.0,/m/02r9mbr,Zombie Chronicles,,74.0,['English'],['United States of America'],,,,,,,2001.0,"['Zombie Film', 'Horror']",34593,/m/02r9mbr,,,,,Emmy Smith,,/m/0b9x3f8,,/m/0b9tb2y,
34593,,,Zombie City,0.0,114.0,,,en,0.6,2.0,6.5,0.0,,2017.0,"['Comedy', ' Horror', ' Science Fiction']",34594,,,,,,Michael Ochotorena,,,,,
34594,,,Zombie Commando,0.0,0.0,,,de,0.6,0.0,0.0,0.0,,2006.0,['Horror'],34595,,,,,,Christian Ferschl,,,,,
34595,,,Zombie Cult Massacre,0.0,91.0,,,en,0.6,2.0,2.0,0.0,,1998.0,['Horror'],34596,,,,,,Bob Elkins,,,,,
34596,,,Zombie Dawn,0.0,83.0,,,es,2.606,9.0,4.2,0.0,,2012.0,"['Horror', ' War']",34597,,,,,,Cristian Ramos,,,,,
34597,,,Zombie Dearest,0.0,85.0,,,en,1.204,8.0,5.0,0.0,,2009.0,"['Comedy', ' Horror']",34598,,,,,,David Kemker,,,,,
34598,,,Zombie Death House,0.0,90.0,,,en,2.711,15.0,4.4,0.0,,1988.0,"['Drama', ' Horror', ' Science Fiction']",34599,,,,,,Dennis Cole,,,,,
34599,,,Zombie Dollz,0.0,0.0,,,en,1.253,2.0,3.5,0.0,,2015.0,"['Comedy', ' Horror']",34600,,,,,,Cindy Olson Angland,,,,,
34600,,,Zombie Doomsday,0.0,95.0,,,en,1.224,1.0,3.0,100.0,,2011.0,['Horror'],34601,,,,,,Johnny Alonso,,,,,
34601,,,Zombie Dream,0.0,105.0,,,en,0.6,0.0,0.0,0.0,,2014.0,['Horror'],34602,,,,,,Manuel Abberra,,,,,
34602,,,Zombie Driftwood,0.0,74.0,,,en,1.493,4.0,2.8,2400000.0,,2010.0,"['Comedy', ' Horror']",34603,,,,,,Brian Braggs,,,,,
34603,,,Zombie Farm,0.0,90.0,,,es,1.4,5.0,2.1,750000.0,,2009.0,['Horror'],34604,,,,,,Adriana Cataño,,,,,
34604,,,Zombie Farm,0.0,81.0,,,en,0.652,2.0,3.0,0.0,,2007.0,['Horror'],34605,,,,,,Adriana Cataño,,,,,
34605,33856456.0,/m/0hnbtxw,Zombie Ferox,,75.0,[],[],,,,,,,,['Horror'],34606,,,,,,Bonnie Bloss,,,,,
34606,,,Zombie Fever,750000.0,95.0,,,ru,0.746,5.0,2.2,0.0,,2013.0,"['Comedy', ' Horror', ' Thriller']",34607,,,,,,Anton Zinovev,,,,,
34607,,,Zombie Fight Club,0.0,95.0,,,zh,8.332,29.0,3.8,0.0,,2014.0,"['Action', ' Horror']",34608,,,,M,,Andy On,,,,,Asian
34608,,,Zombie Fighter,0.0,64.0,,,en,2.344,3.0,7.0,0.0,,2020.0,"['Action', ' Drama', ' Family', ' Horror']",34609,,,,,,Lee Bo-Yeong,,,,,
34609,,,Zombie Fighters,0.0,105.0,,,th,1.4,2.0,4.0,0.0,,2017.0,"['Comedy', ' Horror']",34610,,,,,,Paweena Chariffsakul,,,,,
34610,,,Zombie Film,0.0,0.0,,,lb,0.6,0.0,0.0,0.0,,2005.0,"['Action', ' Comedy', ' Horror']",34611,,,,,,Christopher Inlow,,,,,
34611,,,Zombie Flesh Eaters,0.0,91.0,,,it,14.667,466.0,6.6,0.0,Zombi Collection,1979.0,['Horror'],34612,,,,,,Tisa Farrow,,,,,North American
34612,,,Zombie Gang Bangers,0.0,85.0,,,en,0.706,3.0,1.7,0.0,,1997.0,['Horror'],34613,,,,F,,Kitten Natividad,,,,,Latino/Hispanic
34613,,,Zombie Genocide,0.0,65.0,,,en,0.6,1.0,2.0,0.0,,1993.0,['Horror'],34614,,,,,,Paul Barton,,,,,European
34614,,,Zombie Girl Diary,0.0,0.0,,,en,0.6,2.0,10.0,0.0,,2013.0,['Horror'],34615,,,,,,Vanessa Rae Bent,,,,,
34615,,,Zombie Girl: The Movie,0.0,89.0,,,en,1.356,12.0,6.0,0.0,,2009.0,"['Documentary', ' Horror']",34616,,,,,,Emily Hagins,,,,,North American
34616,,,Zombie Hamlet,0.0,90.0,,,en,2.151,9.0,5.5,0.0,,2012.0,"['Comedy', ' Horror']",34617,,,,M,,Travis Wester,,,,,North American
34617,,,Zombie Harvest,0.0,11.0,,,en,0.6,0.0,0.0,0.0,,2003.0,"['Comedy', ' Horror']",34618,,,,,,Bert Audubert,,,,,
34618,3412203.0,/m/09b404,Zombie High,0.0,93.0,['English'],['United States of America'],en,4.396,27.0,4.1,0.0,,1987.0,"['Zombie Film', 'Horror', 'Teen']",34619,/m/09b404,,1967-05-01,M,1.753,Scott Coffey,,/m/0cg544c,,/m/0g0ngt,North American
34619,12794804.0,/m/02x57b_,Zombie Holocaust,0.0,84.0,"['Italian', 'English']",['Italy'],it,8.942,119.0,5.4,0.0,,1980.0,"['Zombie Film', 'Horror', 'Creature Film', 'World cinema']",34620,/m/02x57b_,,,,,Peter O'Neal,,/m/0gcy671,,/m/0gcy675,
34620,19355191.0,/m/0c0_ph,Zombie Honeymoon,0.0,83.0,['English'],['United States of America'],en,5.792,35.0,4.9,0.0,,2004.0,"['Romantic comedy', 'Horror', 'Drama', 'Comedy', 'Zombie Film', 'Romance Film', 'Horror Comedy']",34621,/m/0c0_ph,,,,,Maria Bermudez,,/m/0gcmw51,,/m/0gc9qzl,
34621,,,Zombie Hood,0.0,90.0,,,en,1.496,5.0,3.9,11605.0,,2013.0,"['Action', ' Horror', ' Science Fiction']",34622,,,,,,Edward Nudd,,,,,
34622,,,Zombie Hunter,0.0,11.0,,,en,0.6,1.0,10.0,0.0,,2005.0,['Horror'],34623,,,,M,,Danny Trejo,,,,,North American
34623,,,Zombie Hunter Rika,0.0,87.0,,,ja,2.837,12.0,4.5,0.0,,2008.0,"['Action', ' Comedy', ' Horror']",34624,,,,,,Lisa Kudô,,,,,
34624,,,Zombie Hunters,0.0,0.0,,,en,1.43,0.0,0.0,0.0,,2007.0,"['Comedy', ' Horror']",34625,,,,,,Milton Casey,,,,,
34625,,,Zombie Infection,0.0,70.0,,,en,0.6,2.0,2.5,0.0,,2011.0,['Horror'],34626,,,,,,Tonjia Atomic,,,,,
34626,,,Zombie Infection - Belaban Hidup,0.0,91.0,,,en,1.206,1.0,10.0,0.0,,2021.0,['Horror'],34627,,,,,,Puteri Adrianna,,,,,
34627,,,Zombie Island,0.0,0.0,,,zh,0.604,0.0,0.0,0.0,,2019.0,['Horror'],34628,,,,,,Scott Innes,,,,,North American
34629,12234659.0,/m/02vwycw,Zombie Island Massacre,0.0,84.0,['English'],['United States of America'],en,3.923,33.0,3.6,0.0,,1984.0,"['Thriller', 'B-movie', 'Indie', 'Zombie Film', 'Horror', 'Slasher']",34630,/m/02vwycw,,,,,Debbie Ewing,,/m/0gc7pgh,,/m/0gbyspl,
34630,,,Zombie Isle,0.0,80.0,,,en,1.505,5.0,5.2,0.0,,2014.0,['Horror'],34631,,,,,,Kyle Billeter,,,,,
34631,,,Zombie Jamboree,0.0,60.0,,,en,1.787,1.0,10.0,0.0,,1993.0,"['Documentary', ' Horror']",34632,,,,,,Rick Dougherty,,,,,
34632,,,Zombie Jamboree: The Day the Dead..uh..Weren't,0.0,26.0,,,en,0.6,0.0,0.0,0.0,Cottontail Zombies Collection,2001.0,"['Comedy', ' Horror']",34633,,,,,,Rick Dougherty,,,,,
34633,,,Zombie Kids,0.0,30.0,,,en,0.6,0.0,0.0,0.0,,2013.0,['Horror'],34634,,,,,,Angel,,,,,
34634,,,Zombie Killers: Elephant's Graveyard,0.0,103.0,,,en,4.04,14.0,3.6,0.0,,2015.0,['Horror'],34635,,,,M,,Billy Zane,,,,,North American
34635,,,Zombie Lake,0.0,87.0,,,fr,4.848,47.0,3.1,0.0,,1981.0,['Horror'],34636,,,,M,,Howard Vernon,,,,,European
34636,,,Zombie Lake Massacre,0.0,15.0,,,en,0.6,0.0,0.0,0.0,,2015.0,['Horror'],34637,,,,,,Bella Sharp,,,,,
34637,,,Zombie Love,0.0,37.0,,,en,0.6,0.0,0.0,0.0,,2007.0,['Horror'],34638,,,,,,Brad Culver,,,,,
34638,,,Zombie Love Slave,0.0,35.0,,,en,0.6,0.0,0.0,0.0,,1999.0,['Horror'],34639,,,,,,,,,,,
34639,,,Zombie Lover,0.0,91.0,,,en,0.871,0.0,0.0,0.0,,2021.0,['Horror'],34640,,,,,,Kemal Yildirim,,,,,
34640,,,Zombie Lust,0.0,86.0,,,en,0.6,0.0,0.0,0.0,,2002.0,['Horror'],34641,,,,,,Rina Aikawa,,,,,
34641,36694582.0,/m/06ztc8_,Zombie Massacre,0.0,91.0,['English'],['United States of America'],en,8.521,100.0,5.1,1000000.0,Zombie Massacre Collection,2010.0,"['Zombie Film', 'Horror']",34642,,,,,,Christian Boeving,,,,,
34643,,,Zombie Massacre 2: Reich of the Dead,0.0,84.0,,,en,3.551,20.0,4.9,1000000.0,Zombie Massacre Collection,2015.0,"['Horror', ' War']",34644,,,,,,Andrew Harwood Mills,,,,,
34644,,,Zombie Mayhem,0.0,36.0,,,sv,0.6,2.0,4.0,0.0,,2005.0,"['Comedy', ' Horror']",34645,,,,,,Jeremias Nilsson,,,,,
34645,24900519.0,/m/09ggn_k,Zombie Movie,0.0,15.0,['English'],['New Zealand'],en,0.627,9.0,6.8,0.0,,2005.0,"['Short Film', 'Horror', 'Comedy']",34646,/m/09ggn_k,,,,,Micah Brown,,/m/0g9q7jb,,/m/0g9q7jf,
34646,,,Zombie Musical,0.0,16.0,,,en,0.6,5.0,5.4,0.0,,2011.0,"['Action', ' Comedy', ' Horror', ' Music']",34647,,,,,,Joanne McGuinness,,,,,
34647,,,Zombie Mutation,0.0,80.0,,,en,0.6,3.0,2.0,0.0,,2012.0,['Horror'],34648,,,,M,,Kevin James,,,,,North American
34648,16185563.0,/m/03wc81h,Zombie Nation,0.0,82.0,['English'],['United States of America'],en,9.035,37.0,2.9,0.0,,2004.0,"['Zombie Film', 'Horror', 'Indie', 'Teen', 'Creature Film']",34649,/m/03wc81h,,1936-09-19,M,,David Hess,68.0,/m/04htvf2,,/m/04wfsq,North American
34649,11796155.0,/m/02rsr0n,Zombie Night,0.0,91.0,['English'],['Canada'],en,10.382,67.0,3.9,1000000.0,,2003.0,"['Science Fiction', 'B-movie', 'Creature Film', 'Comedy', 'Zombie Film', 'Horror']",34650,/m/02rsr0n,,,,,Andrea Ramolo,,/m/0gdljf4,,/m/0gdljf6,
34651,24493527.0,/m/080p142,Zombie Night 2: Awakening,,90.0,['English'],['Canada'],,,,,,,2006.0,['Horror'],34652,,,,,,Steve Curtis,,,,,
34652,4515631.0,/m/0c6ly_,Zombie Nightmare,0.0,83.0,['English'],['Canada'],en,2.986,50.0,3.5,180000.0,,1986.0,"['Zombie Film', 'Horror']",34653,/m/0c6ly_,Capt. Tom Churchman,1928-09-19,M,1.88,Adam West,57.0,/m/02vd37k,/m/0h29cll,/m/01pm0_,North American
34654,,,Zombie Ninjas vs Black Ops,0.0,94.0,,,en,1.96,4.0,3.8,0.0,,2015.0,"['Action', ' Horror']",34655,,,,,,Adam T Perkins,,,,,
34655,,,Zombie Park,0.0,4.0,,,en,0.6,0.0,0.0,0.0,,2022.0,['Horror'],34656,,,,,,Milind Dhore,,,,,
34656,,,Zombie Party,0.0,12.0,,,en,0.6,0.0,0.0,0.0,,1989.0,"['Comedy', ' Horror']",34657,,,,,,Jules Delorme,,,,,
34657,,,Zombie Penetrator,0.0,65.0,,,es,0.6,1.0,7.0,0.0,,2007.0,"['Comedy', ' Horror']",34658,,,,,,Olga Benitez,,,,,
34658,,,Zombie Pirates,0.0,80.0,,,en,1.427,2.0,6.0,0.0,,2014.0,['Horror'],34659,,,,,,Sarah French,,,,,
34659,,,Zombie Pizza,0.0,94.0,,,en,0.741,3.0,6.5,0.0,,2017.0,"['Comedy', ' Horror']",34660,,,,,,Katherine Flannery,,,,,
34660,1662166.0,/m/05ll73,Zombie Planet,0.0,119.0,['English'],['United States of America'],en,1.328,3.0,5.7,0.0,Zombie Planet Trilogy,2004.0,"['Parody', 'Zombie Film', 'Horror']",34661,/m/05ll73,,,,,Frank Farhat,,/m/0k8cl0,,/m/0k8cjt,
34661,,,Zombie Planet 2: Adam's Revenge,0.0,90.0,,,en,0.926,2.0,6.5,0.0,Zombie Planet Trilogy,2005.0,['Horror'],34662,,,,,,Matthew Perry,,,,,
34662,,,Zombie Planet 3: Kane Chronicles,0.0,113.0,,,en,0.6,1.0,10.0,0.0,Zombie Planet Trilogy,2013.0,['Horror'],34663,,,,,,Billy W. Blackwell,,,,,
34663,,,Zombie Prom,0.0,36.0,,,en,1.011,2.0,6.5,1000000.0,,2006.0,"['Comedy', ' Horror']",34664,,,,,,RuPaul,,,,,North American
34664,,,Zombie Rampage,0.0,75.0,,,en,0.663,2.0,6.0,0.0,,1989.0,['Horror'],34665,,,,,,Dave Byerly,,,,,
34665,,,Zombie Rampage 2,0.0,73.0,,,en,0.6,1.0,2.0,0.0,,2020.0,['Horror'],34666,,,,,,Kayla Clarkson,,,,,
34666,,,Zombie Reanimation,0.0,86.0,,,en,1.342,1.0,2.0,0.0,,2009.0,['Horror'],34667,,,,,,Tasso Mintopoulos,,,,,
34667,,,Zombie Reddy,0.0,125.0,,,te,1.823,9.0,6.0,0.0,,2021.0,['Horror'],34668,,,,,,Teja Sajja,,,,,
34668,,,Zombie Resurrection,0.0,79.0,,,en,1.123,12.0,4.8,0.0,,2014.0,['Horror'],34669,,,,,,Eric Colvin,,,,,
34669,,,Zombie Roadkill,0.0,30.0,,,en,1.845,6.0,7.2,0.0,,2010.0,"['Comedy', ' Horror']",34670,,,,M,,Thomas Haden Church,,,,,North American
34670,,,Zombie School,0.0,87.0,,,ko,1.966,2.0,5.3,0.0,,2014.0,['Horror'],34671,,,,,,Ha Eun-seol,,,,,
34671,,,Zombie Scumbags,0.0,84.0,,,en,0.6,0.0,0.0,3000.0,,2020.0,['Horror'],34672,,,,,,Viola Colditz,,,,,
34672,,,Zombie Self-Defense Force,0.0,76.0,,,ja,2.279,11.0,4.4,0.0,,2006.0,['Horror'],34673,,,,,,Kenji Arai,,,,,
34673,,,Zombie Shark,0.0,90.0,,,en,16.026,47.0,4.2,0.0,,2015.0,"['Action', ' Horror', ' Science Fiction', ' TV Movie']",34674,,,,,,Becky Andrews,,,,,
34674,,,Zombie Snake,0.0,88.0,,,ja,0.676,0.0,0.0,0.0,,2000.0,['Horror'],34675,,,,,,Kyôko Akiyama,,,,,
34675,11412224.0,/m/02rbm5b,Zombie Strippers,,94.0,['English'],['United States of America'],,,,,,,2008.0,"['B-movie', 'Horror', 'Cult', 'Comedy', 'Zombie Film', 'Black comedy', 'Horror Comedy']",34676,/m/02rbm5b,Bouncer,1975-01-23,,1.88,Tito Ortiz,33.0,/m/045_b33,/m/0h5wtlw,/m/016r3x,North American
34676,,,Zombie Strippers!,0.0,94.0,,,en,20.15,303.0,4.8,0.0,,2008.0,"['Comedy', ' Horror']",34677,,,,F,,Jenna Jameson,,,,,North American
34677,,,Zombie TV,0.0,75.0,,,en,0.981,1.0,4.0,0.0,,2018.0,"['Comedy', ' Horror']",34678,,,,,,Dominic Bonelli,,,,,
34678,,,Zombie TV,0.0,77.0,,,ja,0.6,0.0,0.0,0.0,,2013.0,"['Comedy', ' Horror']",34679,,,,,,Dominic Bonelli,,,,,
34679,,,Zombie Tidal Wave,0.0,86.0,,,en,6.044,32.0,4.0,0.0,,2019.0,"['Action', ' Adventure', ' Comedy', ' Horror', ' Science Fiction', ' Thriller']",34680,,,,M,,Ian Ziering,,,,,North American
34680,9396573.0,/m/02875q0,Zombie Town,0.0,95.0,['English'],['United States of America'],en,2.95,14.0,4.7,0.0,,2007.0,"['Zombie Film', 'Horror', 'B-movie', 'Creature Film']",34681,/m/02875q0,,,,,Peg Dombro,,/m/0gcmjyc,,/m/0gc20sp,
34681,,,Zombie Toxin,0.0,68.0,,,en,0.66,2.0,4.5,0.0,,1996.0,"['Comedy', ' Horror']",34682,,,,,,Thomas J. Moose,,,,,
34682,,,Zombie Undead,0.0,79.0,,,en,2.665,17.0,3.0,0.0,,2010.0,['Horror'],34683,,,,,,Ruth King,,,,,
34683,,,Zombie Unit X,0.0,2.0,,,en,0.6,0.0,0.0,0.0,,2006.0,"['Comedy', ' Horror']",34684,,,,,,Ruth King,,,,,
34684,,,Zombie Walk,0.0,7.0,,,en,1.121,0.0,0.0,0.0,,2021.0,"['Comedy', ' Horror']",34685,,,,F,,Frances Dee,,,,,North American
34685,,,Zombie Warrior,0.0,14.0,,,en,0.6,0.0,0.0,0.0,,2006.0,['Horror'],34686,,,,,,Candi Achibald,,,,,
34686,,,Zombie Warriors,0.0,47.0,,,en,0.6,0.0,0.0,0.0,,2019.0,['Horror'],34687,,,,,,Jacob Beardmore,,,,,
34687,,,Zombie Wars,0.0,80.0,,,en,26.0,21.0,3.8,0.0,,2007.0,['Horror'],34688,,,,,,Adam Mayfield,,,,,
34688,,,Zombie Warz: Falls the Shadow,0.0,0.0,,,en,1.587,9.0,4.7,0.0,,2011.0,"['Action', ' Horror', ' Thriller']",34689,,,,,,Jordan Bakke,,,,,
34689,,,Zombie Werewolves Attack!,0.0,71.0,,,en,0.668,2.0,1.0,0.0,,2009.0,['Horror'],34690,,,,,,Marcel Legault,,,,,
34690,,,Zombie Women of Satan,0.0,85.0,,,en,2.373,13.0,4.2,0.0,,2009.0,['Horror'],34691,,,,,,Warren Speed,,,,,
34691,,,Zombie World 2,0.0,88.0,,,en,7.21,4.0,6.0,0.0,Zombie World Collection,2017.0,"['Comedy', ' Horror']",34692,,,,,,Gilly Conklin,,,,,
34692,,,Zombie X,0.0,90.0,,,id,0.6,0.0,0.0,0.0,,2017.0,['Horror'],34693,,,,,,Roger Ward,,,,,Australian
34693,,,Zombie Zinger: A Bedtime Story,0.0,17.0,,,en,0.6,0.0,0.0,0.0,Cottontail Zombies Collection,2008.0,"['Comedy', ' Horror']",34694,,,,,,Francisca Lozano,,,,,
34694,,,Zombie at 17,0.0,84.0,,,en,5.254,5.0,6.5,0.0,,2018.0,"['Horror', ' Thriller']",34695,,,,F,,Laurie Fortier,,,,,North American
34695,11892657.0,/m/02rx1bl,Zombie bloodbath,,,['English'],['United States of America'],,,,,,,1993.0,"['Zombie Film', 'Horror', 'Comedy']",34696,,,,,,Auggi Alvarez,,,,,
34696,,,Zombie eXs,0.0,100.0,,,en,1.733,6.0,5.4,30000.0,,2012.0,"['Comedy', ' Horror']",34697,,,,,,Alex Hammel-Shaver,,,,,
34697,,,Zombie for Sale,0.0,112.0,,,ko,7.341,42.0,6.4,0.0,,2019.0,"['Comedy', ' Drama', ' Horror']",34698,,,,,,Jeong Jae-yeong,,,,,
34698,,,Zombie in a Haunted House,0.0,0.0,,,zh,0.6,0.0,0.0,0.0,,1959.0,['Horror'],34699,,,,M,,Marlon Wayans,,,,,North American
34699,,,Zombie in a Penguin Suit,0.0,7.0,,,en,0.6,4.0,6.3,0.0,,2011.0,"['Comedy', ' Drama', ' Horror']",34700,,,,,,Michael Wetherbee,,,,,
34700,,,Zombie on the Loose,0.0,45.0,,,en,0.6,0.0,0.0,0.0,,2010.0,['Horror'],34701,,,,,,Conrad Brooks,,,,,
34701,,,Zombie vs the Lucky Exorcist,0.0,91.0,,,ms,0.6,1.0,1.0,0.0,,2015.0,"['Action', ' Comedy', ' Fantasy', ' Horror']",34702,,,,,,Stephanie Love,,,,,
34702,,,Zombie vs. Ninja,0.0,88.0,,,en,1.275,10.0,4.5,0.0,,1988.0,"['Action', ' Comedy', ' Horror']",34703,,,,,,Pierre Kirby,,,,,
34703,,,Zombie with a Shotgun,0.0,79.0,,,en,0.985,4.0,5.3,0.0,,2019.0,"['Action', ' Horror']",34704,,,,,,Braeden Baade,,,,,
34704,17038375.0,/m/0416dv9,Zombie! vs. Mardi Gras,0.0,72.0,['English'],['United States of America'],en,0.621,1.0,3.0,5000.0,,1999.0,"['Horror', 'Comedy', 'Indie']",34705,/m/0416dv9,"Inanna, Evil Go-Go Dancer",,,,Loreli Fuller,,/m/0k1qyf4,/m/0k1rcpc,/m/0k1qyf7,
34705,,,Zombie-American,0.0,9.0,,,en,0.655,0.0,0.0,0.0,,2005.0,"['Comedy', ' Horror']",34706,,,,,,Austin Basis,,,,,
34706,,,Zombie-Beginning,0.0,85.0,,,zh,0.6,0.0,0.0,0.0,,2017.0,"['Horror', ' Romance']",34707,,,,,,Berta Muñiz,,,,,
34707,,,Zombie-City Gotland,0.0,60.0,,,sv,0.6,1.0,5.0,0.0,,2008.0,"['Drama', ' Horror']",34708,,,,,,Adam Bouras,,,,,
34708,,,Zombie: The Resurrection,0.0,60.0,,,de,0.6,2.0,5.5,0.0,,1998.0,['Horror'],34709,,,,,,Tim Zom,,,,,
